#curie_map:
#  cdm.rosetta: https://cdm.finos.org/rosetta/
#  common_domain_model: https://w3id.org/lmodel/common-domain-model/
#  linkml: https://w3id.org/linkml/
#  semapv: https://w3id.org/semapv/vocab/
subject_id	subject_label	subject_source	predicate_id	object_id	object_label	object_source	mapping_justification	comment
cdm.rosetta:cdm.product.collateral.CollateralInterestHandlingParameters	type CollateralInterestHandlingParameters	cdm.rosetta	skos:exactMatch	common_domain_model:CollateralInterestHandlingParameters	class CollateralInterestHandlingParameters	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_product_collateral
cdm.rosetta:cdm.product.collateral.CollateralInterestHandlingParameters.interestPaymentHandling	CollateralInterestHandlingParameters.interestPaymentHandling	cdm.rosetta	skos:exactMatch	common_domain_model:interestPaymentHandling	slot interestPaymentHandling	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestHandlingParameters.paymentBusinessCenter	CollateralInterestHandlingParameters.paymentBusinessCenter	cdm.rosetta	skos:exactMatch	common_domain_model:paymentBusinessCenter	slot paymentBusinessCenter	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestHandlingParameters.netPostedAndHeldInterest	CollateralInterestHandlingParameters.netPostedAndHeldInterest	cdm.rosetta	skos:exactMatch	common_domain_model:netPostedAndHeldInterest	slot netPostedAndHeldInterest	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestHandlingParameters.netInterestWithMarginCalls	CollateralInterestHandlingParameters.netInterestWithMarginCalls	cdm.rosetta	skos:exactMatch	common_domain_model:netInterestWithMarginCalls	slot netInterestWithMarginCalls	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestHandlingParameters.includeAccrualInMarginCalc	CollateralInterestHandlingParameters.includeAccrualInMarginCalc	cdm.rosetta	skos:exactMatch	common_domain_model:includeAccrualInMarginCalc	slot includeAccrualInMarginCalc	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestHandlingParameters.accrueInterestOnUnsettledInterest	CollateralInterestHandlingParameters.accrueInterestOnUnsettledInterest	cdm.rosetta	skos:exactMatch	common_domain_model:accrueInterestOnUnsettledInterest	slot accrueInterestOnUnsettledInterest	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestHandlingParameters.onFullReturn	CollateralInterestHandlingParameters.onFullReturn	cdm.rosetta	skos:exactMatch	common_domain_model:onFullReturn	slot onFullReturn	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestHandlingParameters.onPartialReturn	CollateralInterestHandlingParameters.onPartialReturn	cdm.rosetta	skos:exactMatch	common_domain_model:onPartialReturn	slot onPartialReturn	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestHandlingParameters.interestAmountApplication	CollateralInterestHandlingParameters.interestAmountApplication	cdm.rosetta	skos:exactMatch	common_domain_model:interestAmountApplication	slot interestAmountApplication	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestHandlingParameters.interestRolloverLimit	CollateralInterestHandlingParameters.interestRolloverLimit	cdm.rosetta	skos:exactMatch	common_domain_model:interestRolloverLimit	slot interestRolloverLimit	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestHandlingParameters.writeoffLimit	CollateralInterestHandlingParameters.writeoffLimit	cdm.rosetta	skos:exactMatch	common_domain_model:writeoffLimit	slot writeoffLimit	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestHandlingParameters.alternativeToInterestAmount	CollateralInterestHandlingParameters.alternativeToInterestAmount	cdm.rosetta	skos:exactMatch	common_domain_model:alternativeToInterestAmount	slot alternativeToInterestAmount	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestHandlingParameters.alternativeProvision	CollateralInterestHandlingParameters.alternativeProvision	cdm.rosetta	skos:exactMatch	common_domain_model:alternativeProvision	slot alternativeProvision	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestHandlingParameters.cutoffTime	CollateralInterestHandlingParameters.cutoffTime	cdm.rosetta	skos:exactMatch	common_domain_model:cutoffTime	slot cutoffTime	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestHandlingParameters.notification	CollateralInterestHandlingParameters.notification	cdm.rosetta	skos:exactMatch	common_domain_model:notification	slot notification	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestNotification	type CollateralInterestNotification	cdm.rosetta	skos:exactMatch	common_domain_model:CollateralInterestNotification	class CollateralInterestNotification	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_product_collateral
cdm.rosetta:cdm.product.collateral.CollateralInterestNotification.trigger	CollateralInterestNotification.trigger	cdm.rosetta	skos:exactMatch	common_domain_model:trigger	slot trigger	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestNotification.offset	CollateralInterestNotification.offset	cdm.rosetta	skos:exactMatch	common_domain_model:offset	slot offset	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestNotification.notificationTime	CollateralInterestNotification.notificationTime	cdm.rosetta	skos:exactMatch	common_domain_model:notificationTime	slot notificationTime	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralInterestNotification.notificationDayType	CollateralInterestNotification.notificationDayType	cdm.rosetta	skos:exactMatch	common_domain_model:notificationDayType	slot notificationDayType	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.InterestAmountApplication	type InterestAmountApplication	cdm.rosetta	skos:exactMatch	common_domain_model:InterestAmountApplication	class InterestAmountApplication	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_product_collateral
cdm.rosetta:cdm.product.collateral.InterestAmountApplication.returnAmount	InterestAmountApplication.returnAmount	cdm.rosetta	skos:exactMatch	common_domain_model:returnAmount	slot returnAmount	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.InterestAmountApplication.deliveryAmount	InterestAmountApplication.deliveryAmount	cdm.rosetta	skos:exactMatch	common_domain_model:deliveryAmount	slot deliveryAmount	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.ReturnAmount	type ReturnAmount	cdm.rosetta	skos:exactMatch	common_domain_model:ReturnAmount	class ReturnAmount	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_product_collateral
cdm.rosetta:cdm.product.collateral.ReturnAmount.includesDefaultLanguage	ReturnAmount.includesDefaultLanguage	cdm.rosetta	skos:exactMatch	common_domain_model:includesDefaultLanguage	slot includesDefaultLanguage	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.ReturnAmount.customElection	ReturnAmount.customElection	cdm.rosetta	skos:exactMatch	common_domain_model:customElection	slot customElection	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.DeliveryAmount	type DeliveryAmount	cdm.rosetta	skos:exactMatch	common_domain_model:DeliveryAmount	class DeliveryAmount	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_product_collateral
cdm.rosetta:cdm.product.collateral.DeliveryAmount.standardElection	DeliveryAmount.standardElection	cdm.rosetta	skos:exactMatch	common_domain_model:standardElection	slot standardElection	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.DeliveryAmount.customElection	DeliveryAmount.customElection	cdm.rosetta	skos:exactMatch	common_domain_model:customElection	slot customElection	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.SpecificAsset	type SpecificAsset	cdm.rosetta	skos:exactMatch	common_domain_model:SpecificAsset	class SpecificAsset	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_product_collateral
cdm.rosetta:cdm.product.collateral.IndexType	type IndexType	cdm.rosetta	skos:exactMatch	common_domain_model:IndexType	class IndexType	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_product_collateral
cdm.rosetta:cdm.product.collateral.IndexType.equityIndex	IndexType.equityIndex	cdm.rosetta	skos:exactMatch	common_domain_model:equityIndex	slot equityIndex	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.collateral.CollateralTypeEnum	enum CollateralTypeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:CollateralTypeEnum	enum CollateralTypeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_product_collateral
cdm.rosetta:cdm.product.collateral.ConcentrationLimitTypeEnum	enum ConcentrationLimitTypeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:ConcentrationLimitTypeEnum	enum ConcentrationLimitTypeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_product_collateral
cdm.rosetta:cdm.product.collateral.AverageTradingVolumeMethodologyEnum	enum AverageTradingVolumeMethodologyEnum	cdm.rosetta	skos:exactMatch	common_domain_model:AverageTradingVolumeMethodologyEnum	enum AverageTradingVolumeMethodologyEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_product_collateral
cdm.rosetta:cdm.product.collateral.CreditSupportAgreementTypeEnum	enum CreditSupportAgreementTypeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:CreditSupportAgreementTypeEnum	enum CreditSupportAgreementTypeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_product_collateral
cdm.rosetta:cdm.product.collateral.AlternativeToInterestAmountEnum	enum AlternativeToInterestAmountEnum	cdm.rosetta	skos:exactMatch	common_domain_model:AlternativeToInterestAmountEnum	enum AlternativeToInterestAmountEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_product_collateral
cdm.rosetta:cdm.product.collateral.CollateralInterestHandlingEnum	enum CollateralInterestHandlingEnum	cdm.rosetta	skos:exactMatch	common_domain_model:CollateralInterestHandlingEnum	enum CollateralInterestHandlingEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_product_collateral
cdm.rosetta:cdm.product.collateral.DeliveryAmountElectionEnum	enum DeliveryAmountElectionEnum	cdm.rosetta	skos:exactMatch	common_domain_model:DeliveryAmountElectionEnum	enum DeliveryAmountElectionEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_product_collateral
cdm.rosetta:cdm.product.collateral.CollateralMarginTypeEnum	enum CollateralMarginTypeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:CollateralMarginTypeEnum	enum CollateralMarginTypeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_product_collateral
cdm.rosetta:cdm.product.collateral.RatingPriorityResolutionEnum	enum RatingPriorityResolutionEnum	cdm.rosetta	skos:exactMatch	common_domain_model:RatingPriorityResolutionEnum	enum RatingPriorityResolutionEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_product_collateral
cdm.rosetta:cdm.product.collateral.CollateralEquityIndexEnum	enum CollateralEquityIndexEnum	cdm.rosetta	skos:exactMatch	common_domain_model:CollateralEquityIndexEnum	enum CollateralEquityIndexEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_product_collateral
cdm.rosetta:cdm.product.collateral.CollateralCriteria	choice CollateralCriteria	cdm.rosetta	skos:exactMatch	common_domain_model:CollateralCriteria	abstract class CollateralCriteria	common_domain_model	semapv:ManualMappingCuration	Rosetta choice -> LinkML abstract class in cdm_product_collateral
cdm.rosetta:cdm.product.common	cdm.product.common	cdm.rosetta	skos:exactMatch	common_domain_model:cdm_product_common	cdm_product_common	common_domain_model	semapv:ManualMappingCuration	Rosetta namespace -> LinkML module
cdm.rosetta:cdm.product.common.NotionalAdjustmentEnum	enum NotionalAdjustmentEnum	cdm.rosetta	skos:exactMatch	common_domain_model:NotionalAdjustmentEnum	enum NotionalAdjustmentEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_product_common
cdm.rosetta:cdm.product.common.schedule	cdm.product.common.schedule	cdm.rosetta	skos:exactMatch	common_domain_model:cdm_product_common_schedule	cdm_product_common_schedule	common_domain_model	semapv:ManualMappingCuration	Rosetta namespace -> LinkML module
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodData	type CalculationPeriodData	cdm.rosetta	skos:exactMatch	common_domain_model:CalculationPeriodData	class CalculationPeriodData	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_product_common_schedule
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodData.startDate	CalculationPeriodData.startDate	cdm.rosetta	skos:exactMatch	common_domain_model:startDate	slot startDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodData.endDate	CalculationPeriodData.endDate	cdm.rosetta	skos:exactMatch	common_domain_model:endDate	slot endDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodData.daysInPeriod	CalculationPeriodData.daysInPeriod	cdm.rosetta	skos:exactMatch	common_domain_model:daysInPeriod	slot daysInPeriod	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodData.daysInLeapYearPeriod	CalculationPeriodData.daysInLeapYearPeriod	cdm.rosetta	skos:exactMatch	common_domain_model:daysInLeapYearPeriod	slot daysInLeapYearPeriod	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodData.isFirstPeriod	CalculationPeriodData.isFirstPeriod	cdm.rosetta	skos:exactMatch	common_domain_model:isFirstPeriod	slot isFirstPeriod	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodData.isLastPeriod	CalculationPeriodData.isLastPeriod	cdm.rosetta	skos:exactMatch	common_domain_model:isLastPeriod	slot isLastPeriod	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.StubPeriod	type StubPeriod	cdm.rosetta	skos:exactMatch	common_domain_model:StubPeriod	class StubPeriod	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_product_common_schedule
cdm.rosetta:cdm.product.common.schedule.StubPeriod.calculationPeriodDatesReference	StubPeriod.calculationPeriodDatesReference	cdm.rosetta	skos:exactMatch	common_domain_model:calculationPeriodDatesReference	slot calculationPeriodDatesReference	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.StubPeriod.initialStub	StubPeriod.initialStub	cdm.rosetta	skos:exactMatch	common_domain_model:initialStub	slot initialStub	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.StubPeriod.finalStub	StubPeriod.finalStub	cdm.rosetta	skos:exactMatch	common_domain_model:finalStub	slot finalStub	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodBase	type CalculationPeriodBase	cdm.rosetta	skos:exactMatch	common_domain_model:CalculationPeriodBase	class CalculationPeriodBase	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_product_common_schedule
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodBase.adjustedStartDate	CalculationPeriodBase.adjustedStartDate	cdm.rosetta	skos:exactMatch	common_domain_model:adjustedStartDate	slot adjustedStartDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodBase.adjustedEndDate	CalculationPeriodBase.adjustedEndDate	cdm.rosetta	skos:exactMatch	common_domain_model:adjustedEndDate	slot adjustedEndDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriod	type CalculationPeriod	cdm.rosetta	skos:exactMatch	common_domain_model:CalculationPeriod	class CalculationPeriod	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_product_common_schedule
cdm.rosetta:cdm.product.common.schedule.CalculationPeriod.unadjustedStartDate	CalculationPeriod.unadjustedStartDate	cdm.rosetta	skos:exactMatch	common_domain_model:unadjustedStartDate	slot unadjustedStartDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriod.unadjustedEndDate	CalculationPeriod.unadjustedEndDate	cdm.rosetta	skos:exactMatch	common_domain_model:unadjustedEndDate	slot unadjustedEndDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriod.calculationPeriodNumberOfDays	CalculationPeriod.calculationPeriodNumberOfDays	cdm.rosetta	skos:exactMatch	common_domain_model:calculationPeriodNumberOfDays	slot calculationPeriodNumberOfDays	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriod.notionalAmount	CalculationPeriod.notionalAmount	cdm.rosetta	skos:exactMatch	common_domain_model:notionalAmount	slot notionalAmount	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriod.fxLinkedNotionalAmount	CalculationPeriod.fxLinkedNotionalAmount	cdm.rosetta	skos:exactMatch	common_domain_model:fxLinkedNotionalAmount	slot fxLinkedNotionalAmount	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriod.floatingRateDefinition	CalculationPeriod.floatingRateDefinition	cdm.rosetta	skos:exactMatch	common_domain_model:floatingRateDefinition	slot floatingRateDefinition	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriod.fixedRate	CalculationPeriod.fixedRate	cdm.rosetta	skos:exactMatch	common_domain_model:fixedRate	slot fixedRate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriod.dayCountYearFraction	CalculationPeriod.dayCountYearFraction	cdm.rosetta	skos:exactMatch	common_domain_model:dayCountYearFraction	slot dayCountYearFraction	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriod.forecastAmount	CalculationPeriod.forecastAmount	cdm.rosetta	skos:exactMatch	common_domain_model:forecastAmount	slot forecastAmount	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriod.forecastRate	CalculationPeriod.forecastRate	cdm.rosetta	skos:exactMatch	common_domain_model:forecastRate	slot forecastRate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodDates	type CalculationPeriodDates	cdm.rosetta	skos:exactMatch	common_domain_model:CalculationPeriodDates	class CalculationPeriodDates	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_product_common_schedule
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodDates.effectiveDate	CalculationPeriodDates.effectiveDate	cdm.rosetta	skos:exactMatch	common_domain_model:effectiveDate	slot effectiveDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodDates.terminationDate	CalculationPeriodDates.terminationDate	cdm.rosetta	skos:exactMatch	common_domain_model:terminationDate	slot terminationDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodDates.calculationPeriodDatesAdjustments	CalculationPeriodDates.calculationPeriodDatesAdjustments	cdm.rosetta	skos:exactMatch	common_domain_model:calculationPeriodDatesAdjustments	slot calculationPeriodDatesAdjustments	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodDates.firstPeriodStartDate	CalculationPeriodDates.firstPeriodStartDate	cdm.rosetta	skos:exactMatch	common_domain_model:firstPeriodStartDate	slot firstPeriodStartDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodDates.firstRegularPeriodStartDate	CalculationPeriodDates.firstRegularPeriodStartDate	cdm.rosetta	skos:exactMatch	common_domain_model:firstRegularPeriodStartDate	slot firstRegularPeriodStartDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodDates.firstCompoundingPeriodEndDate	CalculationPeriodDates.firstCompoundingPeriodEndDate	cdm.rosetta	skos:exactMatch	common_domain_model:firstCompoundingPeriodEndDate	slot firstCompoundingPeriodEndDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodDates.lastRegularPeriodEndDate	CalculationPeriodDates.lastRegularPeriodEndDate	cdm.rosetta	skos:exactMatch	common_domain_model:lastRegularPeriodEndDate	slot lastRegularPeriodEndDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodDates.stubPeriodType	CalculationPeriodDates.stubPeriodType	cdm.rosetta	skos:exactMatch	common_domain_model:stubPeriodType	slot stubPeriodType	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..2) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.CalculationPeriodDates.calculationPeriodFrequency	CalculationPeriodDates.calculationPeriodFrequency	cdm.rosetta	skos:exactMatch	common_domain_model:calculationPeriodFrequency	slot calculationPeriodFrequency	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.DateRelativeToCalculationPeriodDates	type DateRelativeToCalculationPeriodDates	cdm.rosetta	skos:exactMatch	common_domain_model:DateRelativeToCalculationPeriodDates	class DateRelativeToCalculationPeriodDates	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_product_common_schedule
cdm.rosetta:cdm.product.common.schedule.DateRelativeToCalculationPeriodDates.calculationPeriodDatesReference	DateRelativeToCalculationPeriodDates.calculationPeriodDatesReference	cdm.rosetta	skos:exactMatch	common_domain_model:calculationPeriodDatesReference	slot calculationPeriodDatesReference	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..*) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.DateRelativeToValuationDates	type DateRelativeToValuationDates	cdm.rosetta	skos:exactMatch	common_domain_model:DateRelativeToValuationDates	class DateRelativeToValuationDates	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_product_common_schedule
cdm.rosetta:cdm.product.common.schedule.DateRelativeToValuationDates.valuationDatesReference	DateRelativeToValuationDates.valuationDatesReference	cdm.rosetta	skos:exactMatch	common_domain_model:valuationDatesReference	slot valuationDatesReference	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..*) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.DateRelativeToPaymentDates	type DateRelativeToPaymentDates	cdm.rosetta	skos:exactMatch	common_domain_model:DateRelativeToPaymentDates	class DateRelativeToPaymentDates	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_product_common_schedule
cdm.rosetta:cdm.product.common.schedule.DateRelativeToPaymentDates.paymentDatesReference	DateRelativeToPaymentDates.paymentDatesReference	cdm.rosetta	skos:exactMatch	common_domain_model:paymentDatesReference	slot paymentDatesReference	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..*) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.FxLinkedNotionalAmount	type FxLinkedNotionalAmount	cdm.rosetta	skos:exactMatch	common_domain_model:FxLinkedNotionalAmount	class FxLinkedNotionalAmount	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_product_common_schedule
cdm.rosetta:cdm.product.common.schedule.FxLinkedNotionalAmount.resetDate	FxLinkedNotionalAmount.resetDate	cdm.rosetta	skos:exactMatch	common_domain_model:resetDate	slot resetDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.FxLinkedNotionalAmount.adjustedFxSpotFixingDate	FxLinkedNotionalAmount.adjustedFxSpotFixingDate	cdm.rosetta	skos:exactMatch	common_domain_model:adjustedFxSpotFixingDate	slot adjustedFxSpotFixingDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.FxLinkedNotionalAmount.observedFxSpotRate	FxLinkedNotionalAmount.observedFxSpotRate	cdm.rosetta	skos:exactMatch	common_domain_model:observedFxSpotRate	slot observedFxSpotRate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.FxLinkedNotionalAmount.notionalAmount	FxLinkedNotionalAmount.notionalAmount	cdm.rosetta	skos:exactMatch	common_domain_model:notionalAmount	slot notionalAmount	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.product.common.schedule.FxLinkedNotionalSchedule	type FxLinkedNotionalSchedule	cdm.rosetta	skos:exactMatch	common_domain_model:FxLinkedNotionalSchedule	class FxLinkedNotionalSchedule	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_product_common_schedule
